 

stn    time           nto002d0  tre200d0  hns000d0  rre150d0  tre200dx
CHU    19940927              0      15.7         0       0.0      20.2
CHU    19940928              0      15.6         0       0.0      19.6
CHU    19940929              0      14.4         0       0.0      20.1
CHU    19940930              0      15.6         0       0.0      19.7
CHU    19941001              0      16.4         0       0.0      21.3
CHU    19941002              0      15.5         0       2.9      20.6
CHU    19941003              0      13.4         0       7.2      17.7
CHU    19941004              0       9.1         0       0.4      13.4
CHU    19941005              0       6.7         0       0.0      11.1
CHU    19941006              0       6.1         0       0.0      10.9
CHU    19941007              0       4.8         0       0.0      10.5
CHU    19941008              0       4.4         0       0.0       7.5
CHU    19941009              0       7.2         0       0.0      14.5
CHU    19941010              0       8.1         0       0.0      16.3
CHU    19941011              0       9.7         0       0.0      17.1
CHU    19941012              0      12.6         0       0.0      18.5
CHU    19941013              1      11.2         0       0.0      19.0
CHU    19941014              1      12.5         0       0.0      21.0
CHU    19941015              1      11.1         0       0.0      18.7
CHU    19941016              1      10.2         0       0.0      16.9
CHU    19941017              0      10.1         0       0.0      13.8
CHU    19941018              0       9.1         0       0.0      13.1
CHU    19941019              0      12.7         0       0.0      19.0
CHU    19941020              0      13.9         0       0.0      18.7
CHU    19941021              0      12.3         0       0.0      20.7
CHU    19941022              0      13.6         0       0.0      22.3
CHU    19941023              0      11.4         0       1.9      15.3
CHU    19941024              0       7.7         0       0.1      13.9
CHU    19941025              0       8.3         0       1.8      16.6
CHU    19941026              0       6.5         0       7.6       8.9
CHU    19941027              1       7.4         0       0.0      14.4
CHU    19941028              0       6.6         0       3.5      11.0
CHU    19941029              0       7.0         0       0.0      12.7
CHU    19941030              0       9.1         0       0.0      14.0
CHU    19941031              0      11.2         0       0.0      19.8
CHU    19941101              0       9.3         0       0.0      14.6
CHU    19941102              0      10.1         0       0.0      18.1
CHU    19941103              0      15.1         0       0.0      20.5
CHU    19941104              0      15.9         0       0.0      19.1
CHU    19941105              0      17.3         0       0.0      20.5
CHU    19941106              0      12.2         0       1.8      16.8
CHU    19941107              0       9.9         0       3.5      13.1
CHU    19941108              0       7.5         0       0.0      13.9
CHU    19941109              0       8.9         0       1.6      17.3
CHU    19941110              0       7.4         0      15.9      12.4
CHU    19941111              0       6.3         0       2.3       7.0
CHU    19941112              0       7.4         0       0.0      12.5
CHU    19941113              0       6.3         0       0.1       9.3
CHU    19941114              0       7.7         0       0.0      12.2
CHU    19941115              0       8.5         0       7.9      12.7
CHU    19941116              0       9.2         0       0.2      12.0
CHU    19941117              0       7.9         0       0.6      12.3
CHU    19941118              0       5.3         0      13.0       7.9
CHU    19941119              0       5.8         0       4.7       7.6
CHU    19941120              0       9.8         0       0.7      15.0
CHU    19941121              0       8.4         0       0.0      13.1
CHU    19941122              0       6.7         0       0.0      10.9
CHU    19941123              0       7.7         0       0.0      10.7
CHU    19941124              0       7.3         0       0.0      11.6
CHU    19941125              0       7.4         0       0.0       9.8
CHU    19941126              0       5.8         0       0.0       9.4
CHU    19941127              0       5.6         0       0.0       9.3
CHU    19941128              0       3.6         0       0.0       9.6
CHU    19941129              0       2.6         0       0.0       7.6
CHU    19941130              0       1.2         0       0.0       8.3
CHU    19941201              0      -1.2         0       0.0       1.0
CHU    19941202              0       1.8         0       0.0       7.8
CHU    19941203              1       2.6         0       0.0       9.1
CHU    19941204              0       5.9         0       0.0       9.9
CHU    19941205              0       7.7         0       1.2      11.4
CHU    19941206              0       5.3         0       0.6       8.2
CHU    19941207              0       6.0         0       0.0      12.1
CHU    19941208              0       4.9         0       0.0       9.7
CHU    19941209              0       7.2         0       4.9       9.4
CHU    19941210              0       7.2         0       1.7       9.3
CHU    19941211              0       7.0         0       0.0      11.1
CHU    19941212              1       3.6         0       0.0       9.7
CHU    19941213              1       0.6         0       0.0       6.0
CHU    19941214              0       2.6         0       1.8       5.5
CHU    19941215              0       0.6         0       0.0       5.2
CHU    19941216              1      -0.5         0       0.0       4.5
CHU    19941217              0       1.0         0       0.0       6.6
CHU    19941218              1      -0.5         0       0.0       4.3
CHU    19941219              0       1.5         1       6.2       4.6
CHU    19941220              0       1.0         0       1.5       2.0
CHU    19941221              0       0.6         0       0.0       1.4
CHU    19941222              0      -0.3         0       0.0       0.6
CHU    19941223              0      -1.9         0       0.0       0.7
CHU    19941224              0      -3.6         0       0.0      -1.7
CHU    19941225              0      -3.4         0       0.0      -1.0
CHU    19941226              0      -2.0         0       0.0       1.3
CHU    19941227              0       2.3         0       1.4       4.7
CHU    19941228              0       4.0         0       2.2       5.9
CHU    19941229              0       7.2         0       0.2      11.2
CHU    19941230              0       5.9         0       9.6      10.5
CHU    19941231              0       2.6         0       3.5       4.9
CHU    19950101              0       1.1         0       1.0       3.4
CHU    19950102              0      -2.7        20       9.1      -0.9
CHU    19950103              0      -2.8         0       0.0      -1.6
CHU    19950104              0      -5.8         0       0.0      -3.0
CHU    19950105              1      -9.6         0       0.0      -3.5
CHU    19950106              1      -7.6         0       0.0      -1.4
CHU    19950107              0      -6.6         2       1.1      -2.9
CHU    19950108              0      -4.1         0       0.0       0.4
CHU    19950109              0      -4.1         6       2.4      -1.8
CHU    19950110              0      -0.3        35      41.8       4.2
CHU    19950111              0       0.1        13       9.8       4.3
CHU    19950112              0      -1.5        10       6.4       0.1
CHU    19950113              0      -4.2         0       0.0      -2.2
CHU    19950114              1      -8.7         0       0.0      -4.3
CHU    19950115              0      -4.5         0       0.0       0.3
CHU    19950116              1      -3.4         0       0.0       3.0
CHU    19950117              1       1.9         0       0.0       7.3
CHU    19950118              0       4.3         1       1.4       7.3
CHU    19950119              0       2.0         0       0.2       5.7
CHU    19950120              0       3.8         0       2.1       7.7
CHU    19950121              0       2.2         0       0.0       5.0
CHU    19950122              0       4.9         0       0.7       7.9
CHU    19950123              0       6.6         0       7.0      10.5
CHU    19950124              0       1.9        10       2.3       4.7
CHU    19950125              0       1.6         4       7.0       3.1
CHU    19950126              0       5.2         1       5.6      12.6
CHU    19950127              0       0.7         0       0.0       4.0
CHU    19950128              0       4.1         0       0.1       9.8
CHU    19950129              0       2.9         0       3.2       5.3
CHU    19950130              0       4.3         0       9.9       5.4
CHU    19950131              0       1.4         0       0.0       5.4
CHU    19950201              1       3.8         0       0.0      10.5
CHU    19950202              0       5.5         0       0.0      11.3
CHU    19950203              0       4.1         0       0.0       7.9
CHU    19950204              0       4.1         0       2.9       7.3
CHU    19950205              0       4.0         0       0.0       7.9
CHU    19950206              0       4.8         0       0.0      11.9
CHU    19950207              1       6.6         0       0.0      14.6
CHU    19950208              0       4.8         0       0.7      11.2
CHU    19950209              0       4.9         0       3.5       6.4
CHU    19950210              0       5.9         0       0.0      11.9
CHU    19950211              0       5.6         0       1.2      10.2
CHU    19950212              0       6.3         0       0.0      11.7
CHU    19950213              0       9.5         0       0.0      14.7
CHU    19950214              0       6.0         0       0.9       9.9
CHU    19950215              0       6.1         0       1.5      11.4
CHU    19950216              0       5.6         0       3.1       9.2
CHU    19950217              0       7.2         0       4.3      14.8
CHU    19950218              0       2.7         0       0.0       4.7
CHU    19950219              0       3.0         0       0.0       9.1
CHU    19950220              0       6.6         0       0.0      14.7
CHU    19950221              0       9.4         0       0.2      15.6
CHU    19950222              0       5.1         0       0.0       8.3
CHU    19950223              0       2.3         0       3.0       4.0
CHU    19950224              0       1.6         1      16.2       3.7
CHU    19950225              0       1.9         0      15.7       3.5
CHU    19950226              0       1.8         1       3.3       2.9
CHU    19950227              0       1.0         0       0.0       4.4
CHU    19950228              0       2.6         0       0.0      10.5
CHU    19950301              1       6.8         0       0.0      16.9
CHU    19950302              0       3.4         0       0.0      10.4
CHU    19950303              0       4.5         1       0.8      13.8
CHU    19950304              0       0.6         0       0.0       2.3
CHU    19950305              0       1.9         0       0.0       6.8
CHU    19950306              0       3.1         1       0.9       6.9
CHU    19950307              0       1.0         0       0.2       5.9
CHU    19950308              0       3.2         0       0.0       9.9
CHU    19950309              0       2.1         0       0.0       7.0
CHU    19950310              1       5.0         0       0.0      14.5
CHU    19950311              0       6.8         0       0.0      16.1
CHU    19950312              1       7.5         0       0.0      15.4
CHU    19950313              0       3.8         0       0.0       9.9
CHU    19950314              0       3.1         0       0.0       8.5
CHU    19950315              0       4.4         0       4.1      10.5
CHU    19950316              0       2.7         0       0.0       7.5
CHU    19950317              0       4.9         0       2.2      11.2
CHU    19950318              0       5.2         0       7.1       7.7
CHU    19950319              0       7.7         0       4.5      15.0
CHU    19950320              0       1.4         5       3.1       3.8
CHU    19950321              0       0.1         4       1.3       1.7
CHU    19950322              0       1.4         0       0.0       6.3
CHU    19950323              0       4.7         0       0.0      13.3
CHU    19950324              1       8.4         0       0.0      17.5
CHU    19950325              0       9.6         0       0.2      17.3
CHU    19950326              0       8.1         0       0.0      11.5
CHU    19950327              0       4.5         1       7.7      10.5
CHU    19950328              0      -0.4        11       6.6       3.4
CHU    19950329              0      -1.0        20      11.9       1.0
CHU    19950330              0      -1.3         0       0.0       2.3
CHU    19950331              0      -1.3         4       3.4       5.0
CHU    19950401              0       1.0         0      15.6       2.5
CHU    19950402              0       5.5         0       0.2      14.1
CHU    19950403              1       9.7         0       0.0      19.8
CHU    19950404              0      11.2         0       0.0      22.1
CHU    19950405              1      12.7         0       0.0      21.7
CHU    19950406              0      11.6         0       0.2      17.2
CHU    19950407              0      12.3         0       0.2      17.8
CHU    19950408              0       7.5         0       0.7      10.5
CHU    19950409              0       4.8         0       0.0       9.6
CHU    19950410              0       5.9         0       0.0      11.7
CHU    19950411              0       7.7         0       0.0      11.3
CHU    19950412              0       9.1         0       3.0      13.1
CHU    19950413              0       7.2         0       0.0      12.0
CHU    19950414              0       5.0         0       0.7       9.6
CHU    19950415              0       4.5         0       0.0       7.6
CHU    19950416              0       5.9         0       0.7      10.1
CHU    19950417              0       7.0         0       0.0      11.7
CHU    19950418              0       9.0         0       0.0      15.2
CHU    19950419              0      11.0         0       2.5      18.3
CHU    19950420              0       3.5         0       7.5       6.0
CHU    19950421              0       8.2         0       1.2      15.1
CHU    19950422              0      14.1         0       0.0      19.7
CHU    19950423              0      13.4         0       0.0      19.0
CHU    19950424              0      14.1         0       0.0      19.4
CHU    19950425              0      10.7         0      34.8      16.3
CHU    19950426              0       6.9         0       5.1      10.6
CHU    19950427              0       9.1         0       0.2      12.5
CHU    19950428              0      11.9         0       0.0      18.6
CHU    19950429              0      14.0         0       0.5      21.0
CHU    19950430              0      12.0         0       0.4      16.1
CHU    19950501              0      13.9         0       0.0      19.4
CHU    19950502              0      13.7         0       0.0      20.6
CHU    19950503              1      14.1         0       0.0      22.3
CHU    19950504              0      14.6         0       0.0      23.1
CHU    19950505              0      15.3         0       0.0      24.8
CHU    19950506              1      16.7         0       0.0      25.6
CHU    19950507              0      17.5         0       0.0      25.8
CHU    19950508              0      16.6         0       0.1      24.1
CHU    19950509              0      13.7         0       1.3      16.9
CHU    19950510              0      11.2         0       0.0      15.3
CHU    19950511              0      10.6         0       5.7      15.0
CHU    19950512              0      12.2         0       8.4      16.1
CHU    19950513              0       7.8         0       5.4      10.5
CHU    19950514              0       5.4         0       0.1       8.5
CHU    19950515              0      10.9         0       0.0      19.0
CHU    19950516              0      14.0         0       0.0      18.1
CHU    19950517              0      14.0         0       0.0      18.8
CHU    19950518              0      13.5         0       2.0      18.4
CHU    19950519              0       8.3         0       0.0      10.8
CHU    19950520              0       7.8         0       3.4      12.3
CHU    19950521              0       9.0         0       0.0      13.2
CHU    19950522              1      11.7         0       0.0      19.6
CHU    19950523              0      16.2         0       0.0      24.4
CHU    19950524              0      18.3         0       0.0      24.8
CHU    19950525              0      20.8         0       0.0      28.6
CHU    19950526              0      15.7         0       4.9      20.3
CHU    19950527              0      14.3         0       0.0      18.4
CHU    19950528              1      18.0         0       0.0      26.8
CHU    19950529              0      19.0         0       8.5      24.8
CHU    19950530              0      15.1         0      14.5      19.8
CHU    19950531              0      12.5         0      14.1      14.9
CHU    19950601              0      11.4         0       2.6      12.5
CHU    19950602              0      11.8         0       0.0      16.0
CHU    19950603              0      14.0         0       0.5      19.3
CHU    19950604              0      12.8         0       9.1      15.9
CHU    19950605              0      11.2         0       5.7      15.4
CHU    19950606              0      10.0         0       1.4      11.5
CHU    19950607              0      14.1         0       0.0      18.6
CHU    19950608              0      14.5         0       1.2      17.9
CHU    19950609              0      10.6         0       4.1      13.4
CHU    19950610              0      11.7         0      31.0      18.0
CHU    19950611              0       9.1         0       8.1      11.6
CHU    19950612              0      11.1         0       1.0      14.3
CHU    19950613              0      11.5         0       6.5      17.5
CHU    19950614              0      10.8         0       1.0      15.3
CHU    19950615              0      13.7         0       3.6      20.1
CHU    19950616              0      13.5         0       0.0      18.4
CHU    19950617              0      16.6         0       1.0      23.5
CHU    19950618              0      15.2         0       0.6      19.9
CHU    19950619              1      18.9         0       0.0      25.5
CHU    19950620              1      21.4         0       0.0      28.5
CHU    19950621              0      19.2         0       0.0      23.3
CHU    19950622              0      17.0         0       0.5      21.5
CHU    19950623              0      11.0         0       0.3      14.2
CHU    19950624              0      10.2         0       0.3      12.1
CHU    19950625              0      14.3         0       0.0      20.3
CHU    19950626              0      18.1         0       0.0      24.8
CHU    19950627              0      20.2         0       0.0      27.8
CHU    19950628              0      20.4         0       0.0      26.7
CHU    19950629              1      20.3         0       0.0      26.9
CHU    19950630              1      21.1         0       0.0      28.4
CHU    19950701              0      21.1         0       3.3      29.9
CHU    19950702              0      21.9         0      10.5      31.9
CHU    19950703              0      15.4         0      16.0      19.1
CHU    19950704              0      16.8         0       0.0      21.5
CHU    19950705              0      17.2         0       1.0      22.8
CHU    19950706              0      18.3         0       0.0      23.8
CHU    19950707              1      19.7         0       0.0      26.5
CHU    19950708              0      22.7         0       0.0      30.1
CHU    19950709              1      24.0         0       0.0      30.7
CHU    19950710              0      22.5         0       9.7      33.0
CHU    19950711              0      21.5         0      13.9      31.0
CHU    19950712              0      20.9         0       1.5      26.7
CHU    19950713              0      22.2         0       1.1      29.0
CHU    19950714              0      20.0         0       2.8      28.4
CHU    19950715              0      18.7         0       0.1      24.3
CHU    19950716              0      18.2         0       0.1      23.9
CHU    19950717              0      19.1         0       0.0      24.6
CHU    19950718              0      20.1         0       0.0      25.2
CHU    19950719              0      21.8         0       0.0      28.7
CHU    19950720              1      24.0         0       0.0      31.5
CHU    19950721              0      23.5         0      12.4      32.6
CHU    19950722              0      23.8         0      12.4      35.5
CHU    19950723              0      18.8         0       0.0      22.4
CHU    19950724              0      18.9         0       0.0      23.0
CHU    19950725              0      22.0         0       0.0      27.3
CHU    19950726              0      25.3         0       0.0      33.9
CHU    19950727              0      21.6         0       5.2      27.6
CHU    19950728              0      20.4         0       0.2      25.5
CHU    19950729              0      20.2         0       0.0      25.5
CHU    19950730              0      20.6         0       0.1      27.2
CHU    19950731              0      21.2         0      44.0      28.6
CHU    19950801              0      20.6         0       0.0      28.2
CHU    19950802              1      21.1         0       0.0      27.9
CHU    19950803              1      20.8         0       0.0      27.7
CHU    19950804              1      20.6         0       0.0      28.0
CHU    19950805              1      21.5         0       0.0      29.5
CHU    19950806              0      20.0         0       1.8      28.0
CHU    19950807              0      17.8         0       2.7      21.6
CHU    19950808              0      17.4         0      14.0      23.2
CHU    19950809              0      16.4         0       0.3      20.6
CHU    19950810              1      18.8         0       0.0      23.7
CHU    19950811              0      21.0         0       0.4      27.5
CHU    19950812              0      19.2         0      10.1      21.9
CHU    19950813              0      18.7         0       2.5      22.1
CHU    19950814              0      17.6         0       1.0      20.0
CHU    19950815              0      18.2         0       0.0      22.8
CHU    19950816              0      16.5         0       5.8      21.6
CHU    19950817              0      16.2         0       0.1      21.6
CHU    19950818              0      17.3         0       0.0      22.1
CHU    19950819              0      17.4         0       1.0      23.4
CHU    19950820              0      17.4         0       0.5      22.6
CHU    19950821              0      18.8         0       1.6      23.4
CHU    19950822              0      19.3         0       0.0      24.7
CHU    19950823              0      19.7         0       0.0      25.8
CHU    19950824              0      18.2         0       4.3      22.0
CHU    19950825              0      16.3         0       1.8      19.0
CHU    19950826              0      16.1         0       1.2      18.9
CHU    19950827              0      15.8         0       5.7      20.0
CHU    19950828              0       9.5         0      29.5      13.8
CHU    19950829              0       7.7         0      20.3       8.9
CHU    19950830              0       8.2         0       1.0      11.8
CHU    19950831              0       9.1         0       1.1      13.1
CHU    19950901              0       9.4         0       0.0      11.9
CHU    19950902              0      12.5         0       0.0      18.5
CHU    19950903              0      12.1         0       0.5      20.0
CHU    19950904              0       9.7         0       0.2      14.0
CHU    19950905              0      10.8         0       0.0      16.2
CHU    19950906              0      13.3         0       0.0      19.9
CHU    19950907              0      14.2         0      22.2      22.7
CHU    19950908              0      13.5         0       0.6      20.5
CHU    19950909              0      13.2         0       0.0      18.9
CHU    19950910              0      15.8         0       0.0      22.6
CHU    19950911              0      14.9         0       0.0      18.5
CHU    19950912              0      14.8         0      12.5      21.1
CHU    19950913              0      12.4         0      14.3      15.4
CHU    19950914              0      11.3         0       4.6      12.6
CHU    19950915              0      12.8         0       2.4      17.3
CHU    19950916              0      12.5         0       0.0      18.8
CHU    19950917              0      13.8         0       0.0      19.3
CHU    19950918              0      15.5         0       0.0      21.4
CHU    19950919              0      14.8         0       0.7      19.0
CHU    19950920              0      12.3         0       1.2      16.1
CHU    19950921              0      11.7         0       0.0      15.3
CHU    19950922              0      12.4         0       0.0      16.2
CHU    19950923              0      12.6         0       0.0      17.9
CHU    19950924              0      11.1         0       1.2      14.4
CHU    19950925              0      10.1         0       1.9      13.3
CHU    19950926              0       9.8         0       0.0      15.8
CHU    19950927              0      12.6         0       6.1      20.5
CHU    19950928              0      10.3         0       0.1      12.8
CHU    19950929              0       7.3         0       0.4      12.6
CHU    19950930              0       6.1         0       0.0      11.3
CHU    19951001              0       8.2         0       0.0      11.7
CHU    19951002              0      12.6         0       0.0      20.5
CHU    19951003              0      15.3         0       0.0      21.6
CHU    19951004              0      16.6         0       0.0      21.1
CHU    19951005              0      17.2         0       0.0      22.6
CHU    19951006              0      15.2         0       0.0      21.5
CHU    19951007              1      14.8         0       0.0      21.8
CHU    19951008              0      15.6         0       0.0      21.6
CHU    19951009              0      15.2         0       0.0      22.3
CHU    19951010              1      14.8         0       0.0      20.9
CHU    19951011              1      15.1         0       0.0      22.5
CHU    19951012              1      13.7         0       0.0      20.0
CHU    19951013              1      12.4         0       0.0      19.5
CHU    19951014              1      12.4         0       0.0      19.2
CHU    19951015              0      12.6         0       0.0      19.2
CHU    19951016              1      10.8         0       0.0      18.1
CHU    19951017              1      10.2         0       0.0      18.1
CHU    19951018              0      12.1         0       0.0      19.3
CHU    19951019              1      12.5         0       0.0      18.7
CHU    19951020              0      11.5         0       0.0      16.6
CHU    19951021              0      10.1         0       0.0      13.6
CHU    19951022              0       7.5         0       0.0      12.6
CHU    19951023              1       9.1         0       0.0      18.0
CHU    19951024              1       9.0         0       0.0      18.0
CHU    19951025              0       8.9         0       0.0      16.4
CHU    19951026              1      11.1         0       0.0      20.0
CHU    19951027              0      11.6         0       0.0      19.0
CHU    19951028              0      12.1         0       0.0      18.7
CHU    19951029              0      12.0         0       0.0      18.2
CHU    19951030              0      11.8         0       0.0      17.7
CHU    19951031              0      12.4         0       0.0      16.2
CHU    19951101              0      11.1         0       7.6      15.2
CHU    19951102              0       5.3         0       2.9       7.7
CHU    19951103              0       5.1         0       5.0       9.0
CHU    19951104              0      -0.5         0       0.1       3.0
CHU    19951105              0      -1.1         0       0.0       1.9
CHU    19951106              0      -0.7         0       0.0       3.4
CHU    19951107              0       3.5         0       0.0       8.8
CHU    19951108              0       3.9         0       0.0       7.8
CHU    19951109              1       5.5         0       0.0      13.1
CHU    19951110              0      10.4         0       0.0      16.2
CHU    19951111              0      13.2         0       0.0      19.2
CHU    19951112              0      13.7         0       0.0      19.5
CHU    19951113              0       8.8         0       0.0      12.4
CHU    19951114              0       8.8         0       0.2      10.3
CHU    19951115              0       9.9         0       0.0      13.4
CHU    19951116              0      11.3         0       0.8      14.3
CHU    19951117              0       8.0         0       3.8      12.0
CHU    19951118              0       0.2         0       0.5       3.5
CHU    19951119              0      -2.0        18      12.2       0.9
CHU    19951120              0       0.6         0       0.8       2.8
CHU    19951121              1      -0.4         0       0.0       3.8
CHU    19951122              1       0.2         0       0.0       5.6
CHU    19951123              1       0.6         0       0.0       5.7
CHU    19951124              1       2.1         0       0.0      10.2
CHU    19951125              1       6.5         0       0.0      12.2
CHU    19951126              0       7.8         0       0.0      12.6
CHU    19951127              0       6.2         0       0.7      14.9
CHU    19951128              0       3.1         0       4.4       4.5
CHU    19951129              0       3.8         0       0.0       9.2
CHU    19951130              1       1.2         0       0.0       6.6
CHU    19951201              1      -0.2         0       0.0       6.6
CHU    19951202              0       1.3         0       0.0       7.8
CHU    19951203              0       1.5         0       0.4       3.7
CHU    19951204              0       0.5         0       0.0       2.8
CHU    19951205              0      -1.4         0       0.0       2.4
CHU    19951206              1      -3.4         0       0.0       1.9
CHU    19951207              0      -1.0         0       0.0       5.5
CHU    19951208              0       7.1         0       0.0      12.3
CHU    19951209              0       0.8         0       0.0       7.6
CHU    19951210              0      -4.5         0       0.0      -2.7
CHU    19951211              0      -4.0         0       0.0      -2.2
CHU    19951212              0      -0.8         0       0.7       1.1
CHU    19951213              0      -2.0         0       0.1      -1.4
CHU    19951214              0      -3.0         0       0.0      -0.6
CHU    19951215              0       1.7         0       0.0       5.3
CHU    19951216              0       7.9         0       0.0      14.0
CHU    19951217              0       4.4         0       2.6      12.1
CHU    19951218              0       2.8         0       1.1       4.7
CHU    19951219              0       2.0         0       0.0       6.1
CHU    19951220              0       2.5         0      12.7       4.8
CHU    19951221              0       3.7         0       0.9       5.5
CHU    19951222              0       8.6         0       0.0      12.1
CHU    19951223              0       9.8         0       1.2      14.4
CHU    19951224              0       7.2         0       0.4      12.2
CHU    19951225              0       5.3         0      17.6       6.6
CHU    19951226              0       0.8         7       4.2       4.5
CHU    19951227              0      -2.5         0       0.0      -0.4
CHU    19951228              0      -6.2         0       0.0      -1.8
CHU    19951229              0      -4.3         0       0.0      -1.0
CHU    19951230              0       1.2         0       0.0       5.6
CHU    19951231              0       2.3         0       6.2       5.9
CHU    19960101              0       1.6         0       0.0       6.3
CHU    19960102              0       0.1         0       0.0       4.1
CHU    19960103              0       0.9         0       0.0       1.8
CHU    19960104              1       0.2         0       0.0       4.2
CHU    19960105              0       0.0         0       0.0       6.0
CHU    19960106              0       5.6         0       0.0      10.1
CHU    19960107              0       6.8         0       1.8      10.3
CHU    19960108              0       4.9         0       0.0       9.0
CHU    19960109              0       8.6         0       0.0      13.6
CHU    19960110              0      10.7         0       0.0      15.3
CHU    19960111              0      10.7         0       0.0      16.1
CHU    19960112              0      11.6         0       0.0      16.6
CHU    19960113              0       5.2         0       0.0       9.1
CHU    19960114              0       3.2         0       0.0      12.8
CHU    19960115              1      -0.1         0       0.0       6.7
CHU    19960116              0      -0.9         0       0.0       8.5
CHU    19960117              1      -3.0         0       0.0       1.2
CHU    19960118              0      -1.4         0       0.0       6.8
CHU    19960119              1      -2.1         0       0.0       6.9
CHU    19960120              0      -5.0         0       0.0      -2.5
CHU    19960121              1      -0.2         0       0.0       9.3
CHU    19960122              0       3.7         0       0.0       9.6
CHU    19960123              0       9.2         0       0.0      12.9
CHU    19960124              0       3.2         0       0.3       8.9
CHU    19960125              0      -0.6         0       0.0       0.4
CHU    19960126              0      -0.8         0       0.0       1.1
CHU    19960127              0       0.4         0       0.0       6.4
CHU    19960128              0      -0.8         0       0.0       6.5
CHU    19960129              0       3.2         0       0.0      12.8
CHU    19960130              0      -2.1         0       0.0      -0.5
CHU    19960131              0      -3.0         0       0.0       0.4
CHU    19960201              1       3.0         0       0.0      10.7
CHU    19960202              0       7.3         0       0.0      13.7
CHU    19960203              0       2.1         0       0.0       3.2
CHU    19960204              0       0.2         0       0.0       1.8
CHU    19960205              0      -3.1         0       0.0      -0.6
CHU    19960206              1      -2.6         0       0.0       5.8
CHU    19960207              0      -0.8         0       0.0       6.5
CHU    19960208              0      -1.2         0       0.1       1.4
CHU    19960209              0      -0.9         0       0.0       3.6
CHU    19960210              0      -0.3         0       0.0       5.0
CHU    19960211              0       0.5         0       0.0       5.8
CHU    19960212              0       2.7         0       1.0       8.3
CHU    19960213              0       1.0         0       6.5       2.3
CHU    19960214              0       0.4         0       0.2       2.3
CHU    19960215              0      -1.0         3       2.1       2.2
CHU    19960216              0      -1.1         1       0.8       2.5
CHU    19960217              0       2.1         0       1.6       5.0
CHU    19960218              0       2.7         2       4.6       7.2
CHU    19960219              0       1.0         0       1.4       4.4
CHU    19960220              0      -1.2         0       0.1       1.2
CHU    19960221              0      -1.9         0       3.9       0.4
CHU    19960222              0      -3.9         0       0.0      -1.3
CHU    19960223              0      -4.7         0       0.0      -0.5
CHU    19960224              0      -3.0         0       0.0       4.3
CHU    19960225              0       3.0         0       0.0      10.9
CHU    19960226              0       5.9         0       0.0      11.9
CHU    19960227              1       6.1         0       0.0      14.6
CHU    19960228              1       3.6         0       0.0      11.6
CHU    19960229              1       0.3         0       0.0       5.0
CHU    19960301              0       0.1         3       0.4       2.7
CHU    19960302              0      -0.7         0       0.0       3.2
CHU    19960303              0      -2.3         0       0.0       3.1
CHU    19960304              1      -2.8         0       0.0       3.0
CHU    19960305              1      -1.0         0       0.0       6.4
CHU    19960306              1       0.3         0       0.0       7.6
CHU    19960307              0       3.4         0       0.0      11.0
CHU    19960308              1       4.2         0       0.0      11.1
CHU    19960309              1       3.6         0       0.0      11.4
CHU    19960310              1       0.0         0       0.0       4.4
CHU    19960311              0       0.1         3       0.4       5.2
CHU    19960312              0      -4.6         0       0.0      -2.1
CHU    19960313              0      -4.3         0       0.0       2.0
CHU    19960314              0       5.8         0       0.0      15.3
CHU    19960315              0       9.6         0       0.0      18.2
CHU    19960316              0       5.6         0       0.4       9.2
CHU    19960317              0       6.7         0       0.0      11.4
CHU    19960318              0       6.8         0       0.0      10.0
CHU    19960319              0       5.9         0       0.0       9.2
CHU    19960320              0       7.9         0       0.0      15.5
CHU    19960321              0       8.6         0      12.7      14.9
CHU    19960322              0       6.0         0      11.1       8.7
CHU    19960323              0       9.3         0       0.4      16.9
CHU    19960324              0      12.1         0       0.0      20.2
CHU    19960325              0      10.9         0       0.0      16.0
CHU    19960326              0      11.9         0       1.5      18.6
CHU    19960327              0       4.9         0       1.8       9.5
CHU    19960328              0       3.5         0       0.0       8.1
CHU    19960329              0       2.9         1       0.4       7.7
CHU    19960330              0       1.5         0       0.4       5.5
CHU    19960331              0       2.3         0       0.0       7.3
CHU    19960401              0       3.3         0       0.3       8.4
CHU    19960402              0       2.1         0       0.0       3.9
CHU    19960403              0       2.0         0       0.0       4.9
CHU    19960404              0       1.6         0       0.0       5.8
CHU    19960405              0       3.6         0       0.0      10.2
CHU    19960406              0       7.4         0       0.0      15.4
CHU    19960407              0      11.0         0       0.0      17.7
CHU    19960408              0      10.6         0       0.0      17.4
CHU    19960409              0      10.3         0       0.0      16.0
CHU    19960410              0      10.1         0       1.6      17.0
CHU    19960411              0       8.4         0       2.6      11.0
CHU    19960412              0       8.8         0       3.6      13.9
CHU    19960413              0       4.6         0       5.6       6.8
CHU    19960414              0       5.3         0       0.0       9.7
CHU    19960415              0       5.6         0       0.0      13.0
CHU    19960416              1       7.2         0       0.0      16.8
CHU    19960417              0      11.5         0       2.2      19.0
CHU    19960418              0      11.8         0       0.0      18.5
CHU    19960419              0      13.6         0       0.0      22.3
CHU    19960420              1      15.8         0       0.0      23.8
CHU    19960421              0      16.0         0       0.0      23.2
CHU    19960422              0      17.3         0       0.0      23.0
CHU    19960423              0      15.2         0       0.3      20.2
CHU    19960424              0      11.5         0       0.1      14.8
CHU    19960425              0      11.1         0       0.6      15.2
